2024/12/13 00:17:48: 921,"13-dec-24","00:05",   251,   212,  2.0, 0.0210,  .6469, 0.0210, 1.0132, 1.00, 48.226, 0.0210,  .3640, 0.0210, 1.4171, 1.00,119.165
2024/12/13 00:22:47: 921,"13-dec-24","00:10",   270,   246,  2.0, 0.0210,  .6463, 0.0210, 1.0133, 1.00, 48.318, 0.0210,  .3634, 0.0210, 1.4172, 1.00,119.365
2024/12/13 00:27:47: 921,"13-dec-24","00:15",   246,   196,  2.0, 0.0210,  .6458, 0.0210, 1.0133, 1.00, 48.402, 0.0210,  .3628, 0.0210, 1.4173, 1.00,119.524
2024/12/13 00:32:47: 921,"13-dec-24","00:20",   289,   221,  2.0, 0.0210,  .6452, 0.0210, 1.0133, 1.00, 48.500, 0.0210,  .3622, 0.0210, 1.4173, 1.00,119.703
2024/12/13 00:37:48: 921,"13-dec-24","00:25",   248,   223,  2.0, 0.0210,  .6447, 0.0210, 1.0134, 1.00, 48.585, 0.0210,  .3616, 0.0210, 1.4174, 1.00,119.884
2024/12/13 00:42:47: 921,"13-dec-24","00:30",   304,   229,  2.0, 0.0210,  .6441, 0.0210, 1.0134, 1.00, 48.688, 0.0210,  .3610, 0.0210, 1.4174, 1.00,120.069
2024/12/13 00:47:47: 921,"13-dec-24","00:35",   273,   243,  2.0, 0.0210,  .6435, 0.0210, 1.0133, 1.00, 48.781, 0.0210,  .3603, 0.0210, 1.4174, 1.00,120.266
2024/12/13 00:52:47: 921,"13-dec-24","00:40",   294,   219,  2.0, 0.0210,  .6428, 0.0210, 1.0132, 1.00, 48.881, 0.0210,  .3597, 0.0210, 1.4174, 1.00,120.444
2024/12/13 00:57:48: 921,"13-dec-24","00:45",   263,   246,  2.0, 0.0210,  .6422, 0.0210, 1.0132, 1.00, 48.970, 0.0210,  .3590, 0.0210, 1.4174, 1.00,120.643
2024/12/13 01:02:47: 921,"13-dec-24","00:50",   326,   229,  2.0, 0.0210,  .6415, 0.0210, 1.0132, 1.00, 49.081, 0.0210,  .3584, 0.0210, 1.4173, 1.00,120.829
2024/12/13 01:07:47: 921,"13-dec-24","00:55",   218,   245,  2.0, 0.0210,  .6411, 0.0210, 1.0132, 1.00, 49.156, 0.0210,  .3578, 0.0210, 1.4174, 1.00,121.027
2024/12/13 01:12:47: 921,"13-dec-24","01:00",   333,   220,  2.0, 0.0210,  .6403, 0.0210, 1.0131, 1.00, 49.269, 0.0210,  .3572, 0.0210, 1.4174, 1.00,121.205
2024/12/13 01:17:48: 921,"13-dec-24","01:05",   276,   274,  2.0, 0.0210,  .6396, 0.0210, 1.0130, 1.00, 49.363, 0.0210,  .3564, 0.0210, 1.4175, 1.00,121.427
2024/12/13 01:22:47: 921,"13-dec-24","01:10",   339,   233,  2.0, 0.0210,  .6389, 0.0210, 1.0130, 1.00, 49.478, 0.0210,  .3558, 0.0210, 1.4175, 1.00,121.616
2024/12/13 01:27:47: 921,"13-dec-24","01:15",   316,   263,  2.0, 0.0210,  .6382, 0.0210, 1.0129, 1.00, 49.586, 0.0210,  .3551, 0.0210, 1.4174, 1.00,121.828
2024/12/13 01:32:48: 921,"13-dec-24","01:20",   310,   259,  2.0, 0.0210,  .6375, 0.0210, 1.0129, 1.00, 49.691, 0.0210,  .3544, 0.0210, 1.4175, 1.00,122.038
2024/12/13 01:37:48: 921,"13-dec-24","01:25",   362,   262,  2.0, 0.0210,  .6367, 0.0210, 1.0128, 1.00, 49.814, 0.0210,  .3537, 0.0210, 1.4176, 1.00,122.250
2024/12/13 01:42:47: 921,"13-dec-24","01:30",   327,   260,  2.0, 0.0210,  .6360, 0.0210, 1.0127, 1.00, 49.925, 0.0210,  .3530, 0.0210, 1.4175, 1.00,122.460
2024/12/13 01:47:47: 921,"13-dec-24","01:35",   318,   263,  2.0, 0.0210,  .6353, 0.0210, 1.0126, 1.00, 50.033, 0.0210,  .3523, 0.0210, 1.4175, 1.00,122.673
2024/12/13 01:52:47: 921,"13-dec-24","01:40",   298,   275,  2.0, 0.0210,  .6346, 0.0210, 1.0125, 1.00, 50.135, 0.0210,  .3515, 0.0210, 1.4174, 1.00,122.896
2024/12/13 01:57:48: 921,"13-dec-24","01:45",   355,   268,  2.0, 0.0210,  .6338, 0.0210, 1.0124, 1.00, 50.256, 0.0210,  .3508, 0.0210, 1.4174, 1.00,123.113
2024/12/13 02:02:47: 921,"13-dec-24","01:50",   349,   228,  2.0, 0.0210,  .6331, 0.0210, 1.0124, 1.00, 50.374, 0.0210,  .3502, 0.0210, 1.4172, 1.00,123.297
2024/12/13 02:07:47: 921,"13-dec-24","01:55",   312,   267,  2.0, 0.0210,  .6324, 0.0210, 1.0124, 1.00, 50.480, 0.0210,  .3495, 0.0210, 1.4173, 1.00,123.513
2024/12/13 02:12:48: 921,"13-dec-24","02:00",   313,   250,  2.0, 0.0210,  .6317, 0.0210, 1.0124, 1.00, 50.587, 0.0210,  .3488, 0.0210, 1.4173, 1.00,123.716
2024/12/13 02:17:47: 921,"13-dec-24","02:05",   281,   200,  2.0, 0.0210,  .6312, 0.0210, 1.0125, 1.00, 50.682, 0.0210,  .3483, 0.0210, 1.4173, 1.00,123.878
2024/12/13 02:22:47: 921,"13-dec-24","02:10",   258,   231,  2.0, 0.0210,  .6307, 0.0210, 1.0124, 1.00, 50.770, 0.0210,  .3477, 0.0210, 1.4174, 1.00,124.065
2024/12/13 02:27:47: 921,"13-dec-24","02:15",   322,   183,  2.0, 0.0210,  .6300, 0.0210, 1.0124, 1.00, 50.880, 0.0210,  .3472, 0.0210, 1.4175, 1.00,124.213
2024/12/13 02:32:48: 921,"13-dec-24","02:20",   301,   262,  2.0, 0.0210,  .6294, 0.0210, 1.0124, 1.00, 50.982, 0.0210,  .3465, 0.0210, 1.4174, 1.00,124.425
2024/12/13 02:37:47: 921,"13-dec-24","02:25",   287,   251,  2.0, 0.0210,  .6288, 0.0210, 1.0124, 1.00, 51.080, 0.0210,  .3458, 0.0210, 1.4174, 1.00,124.628
2024/12/13 02:42:47: 921,"13-dec-24","02:30",   321,   260,  2.0, 0.0210,  .6281, 0.0210, 1.0124, 1.00, 51.189, 0.0210,  .3451, 0.0210, 1.4173, 1.00,124.838
2024/12/13 02:47:47: 921,"13-dec-24","02:35",   318,   268,  2.0, 0.0210,  .6274, 0.0210, 1.0123, 1.00, 51.297, 0.0210,  .3445, 0.0210, 1.4174, 1.00,125.055
2024/12/13 03:07:47: 921,"13-dec-24","02:55",   355,   395,  2.0, 0.0210, 1.0371, 0.0210, 1.0194, 1.00,   .120, 0.0210, 1.1505, 0.0210, 1.4168, 1.00,   .319
2024/12/13 03:12:48: 921,"13-dec-24","03:00",   314,   369,  2.0, 0.0210, 1.0357, 0.0210, 1.0191, 1.00,   .227, 0.0210, 1.1470, 0.0210, 1.4167, 1.00,   .618
2024/12/13 03:17:47: 921,"13-dec-24","03:05",   332,   375,  2.0, 0.0210, 1.0347, 0.0210, 1.0193, 1.00,   .340, 0.0210, 1.1438, 0.0210, 1.4169, 1.00,   .921
2024/12/13 03:22:47: 921,"13-dec-24","03:10",   313,   355,  2.0, 0.0210, 1.0338, 0.0210, 1.0194, 1.00,   .446, 0.0210, 1.1405, 0.0210, 1.4168, 1.00,  1.208
2024/12/13 03:27:47: 921,"13-dec-24","03:15",   306,   367,  2.0, 0.0210, 1.0329, 0.0210, 1.0196, 1.00,   .550, 0.0210, 1.1374, 0.0210, 1.4170, 1.00,  1.505
2024/12/13 03:32:48: 921,"13-dec-24","03:20",   344,   363,  2.0, 0.0210, 1.0319, 0.0210, 1.0198, 1.00,   .667, 0.0210, 1.1341, 0.0210, 1.4171, 1.00,  1.799
2024/12/13 03:37:47: 921,"13-dec-24","03:25",   246,   328,  2.0, 0.0210, 1.0313, 0.0210, 1.0200, 1.00,   .751, 0.0210, 1.1313, 0.0210, 1.4173, 1.00,  2.064
2024/12/13 03:42:47: 921,"13-dec-24","03:30",   271,   309,  2.0, 0.0210, 1.0305, 0.0210, 1.0201, 1.00,   .843, 0.0210, 1.1286, 0.0210, 1.4174, 1.00,  2.314
2024/12/13 03:47:48: 921,"13-dec-24","03:35",   242,   254,  2.0, 0.0210, 1.0297, 0.0210, 1.0202, 1.00,   .926, 0.0210, 1.1265, 0.0210, 1.4175, 1.00,  2.520
2024/12/13 03:52:48: 921,"13-dec-24","03:40",   152,   221,  2.0, 0.0210, 1.0292, 0.0210, 1.0202, 1.00,   .978, 0.0210, 1.1245, 0.0210, 1.4175, 1.00,  2.699
2024/12/13 03:57:47: 921,"13-dec-24","03:45",   202,   236,  2.0, 0.0210, 1.0286, 0.0210, 1.0203, 1.00,  1.046, 0.0210, 1.1223, 0.0210, 1.4175, 1.00,  2.891
2024/12/13 04:02:47: 921,"13-dec-24","03:50",   223,   252,  2.0, 0.0210, 1.0278, 0.0210, 1.0203, 1.00,  1.122, 0.0210, 1.1201, 0.0210, 1.4175, 1.00,  3.095
2024/12/13 04:07:47: 921,"13-dec-24","03:55",   231,   253,  2.0, 0.0210, 1.0270, 0.0210, 1.0203, 1.00,  1.201, 0.0210, 1.1179, 0.0210, 1.4175, 1.00,  3.299
2024/12/13 04:12:48: 921,"13-dec-24","04:00",   230,   269,  2.0, 0.0210, 1.0262, 0.0210, 1.0203, 1.00,  1.279, 0.0210, 1.1156, 0.0210, 1.4176, 1.00,  3.517
2024/12/13 04:17:47: 921,"13-dec-24","04:05",   254,   275,  2.0, 0.0210, 1.0255, 0.0210, 1.0204, 1.00,  1.366, 0.0210, 1.1132, 0.0210, 1.4177, 1.00,  3.740
2024/12/13 04:22:47: 921,"13-dec-24","04:10",   219,   286,  2.0, 0.0210, 1.0246, 0.0210, 1.0203, 1.00,  1.440, 0.0210, 1.1107, 0.0210, 1.4177, 1.00,  3.971
2024/12/13 04:27:47: 921,"13-dec-24","04:15",   276,   266,  2.0, 0.0210, 1.0238, 0.0210, 1.0203, 1.00,  1.534, 0.0210, 1.1084, 0.0210, 1.4177, 1.00,  4.187
2024/12/13 04:32:48: 921,"13-dec-24","04:20",   228,   279,  2.0, 0.0210, 1.0229, 0.0210, 1.0203, 1.00,  1.612, 0.0210, 1.1059, 0.0210, 1.4177, 1.00,  4.413
2024/12/13 04:37:47: 921,"13-dec-24","04:25",   260,   276,  2.0, 0.0210, 1.0221, 0.0210, 1.0203, 1.00,  1.700, 0.0210, 1.1035, 0.0210, 1.4177, 1.00,  4.636
2024/12/13 04:42:47: 921,"13-dec-24","04:30",   224,   255,  2.0, 0.0210, 1.0213, 0.0210, 1.0203, 1.00,  1.776, 0.0210, 1.1013, 0.0210, 1.4178, 1.00,  4.843
2024/12/13 04:47:48: 921,"13-dec-24","04:35",   245,   246,  2.0, 0.0210, 1.0205, 0.0210, 1.0203, 1.00,  1.860, 0.0210, 1.0992, 0.0210, 1.4179, 1.00,  5.042
2024/12/13 04:52:48: 921,"13-dec-24","04:40",   208,   249,  2.0, 0.0210, 1.0197, 0.0210, 1.0202, 1.00,  1.931, 0.0210, 1.0970, 0.0210, 1.4178, 1.00,  5.244
2024/12/13 04:57:47: 921,"13-dec-24","04:45",   210,   259,  2.0, 0.0210, 1.0190, 0.0210, 1.0203, 1.00,  2.002, 0.0210, 1.0946, 0.0210, 1.4177, 1.00,  5.453
2024/12/13 05:02:47: 921,"13-dec-24","04:50",   256,   267,  2.0, 0.0210, 1.0181, 0.0210, 1.0203, 1.00,  2.089, 0.0210, 1.0923, 0.0210, 1.4177, 1.00,  5.670
2024/12/13 05:07:47: 921,"13-dec-24","04:55",   253,   264,  2.0, 0.0210, 1.0172, 0.0210, 1.0202, 1.00,  2.176, 0.0210, 1.0901, 0.0210, 1.4177, 1.00,  5.884
2024/12/13 05:12:47: 921,"13-dec-24","05:00",   222,   254,  2.0, 0.0210, 1.0166, 0.0210, 1.0203, 1.00,  2.251, 0.0210, 1.0879, 0.0210, 1.4178, 1.00,  6.090
2024/12/13 05:17:47: 921,"13-dec-24","05:05",   231,   250,  2.0, 0.0210, 1.0158, 0.0210, 1.0203, 1.00,  2.330, 0.0210, 1.0859, 0.0210, 1.4179, 1.00,  6.292
2024/12/13 05:22:47: 921,"13-dec-24","05:10",   263,   257,  2.0, 0.0210, 1.0149, 0.0210, 1.0203, 1.00,  2.419, 0.0210, 1.0836, 0.0210, 1.4179, 1.00,  6.500
2024/12/13 05:27:48: 921,"13-dec-24","05:15",   189,   246,  2.0, 0.0210, 1.0141, 0.0210, 1.0202, 1.00,  2.484, 0.0210, 1.0816, 0.0210, 1.4180, 1.00,  6.699
2024/12/13 05:32:47: 921,"13-dec-24","05:20",   173,   221,  2.0, 0.0210, 1.0135, 0.0210, 1.0202, 1.00,  2.542, 0.0210, 1.0796, 0.0210, 1.4179, 1.00,  6.878
2024/12/13 05:37:47: 921,"13-dec-24","05:25",   255,   235,  2.0, 0.0210, 1.0127, 0.0210, 1.0202, 1.00,  2.629, 0.0210, 1.0776, 0.0210, 1.4180, 1.00,  7.069
2024/12/13 05:42:47: 921,"13-dec-24","05:30",   150,   214,  2.0, 0.0210, 1.0120, 0.0210, 1.0201, 1.00,  2.680, 0.0210, 1.0758, 0.0210, 1.4180, 1.00,  7.242
2024/12/13 05:47:48: 921,"13-dec-24","05:35",   176,   193,  2.0, 0.0210, 1.0114, 0.0210, 1.0200, 1.00,  2.740, 0.0210, 1.0742, 0.0210, 1.4180, 1.00,  7.399
2024/12/13 05:52:47: 921,"13-dec-24","05:40",   151,   175,  2.0, 0.0210, 1.0109, 0.0210, 1.0200, 1.00,  2.792, 0.0210, 1.0727, 0.0210, 1.4180, 1.00,  7.541
2024/12/13 05:57:47: 921,"13-dec-24","05:45",   118,   174,  2.0, 0.0210, 1.0104, 0.0210, 1.0200, 1.00,  2.832, 0.0210, 1.0712, 0.0210, 1.4180, 1.00,  7.681
2024/12/13 06:02:47: 921,"13-dec-24","05:50",   165,   169,  2.0, 0.0210, 1.0098, 0.0210, 1.0199, 1.00,  2.888, 0.0210, 1.0696, 0.0210, 1.4178, 1.00,  7.819
2024/12/13 06:07:48: 921,"13-dec-24","05:55",   153,   176,  2.0, 0.0210, 1.0093, 0.0210, 1.0199, 1.00,  2.940, 0.0210, 1.0682, 0.0210, 1.4179, 1.00,  7.961
2024/12/13 06:12:47: 921,"13-dec-24","06:00",   157,   202,  2.0, 0.0210, 1.0089, 0.0210, 1.0200, 1.00,  2.994, 0.0210, 1.0665, 0.0210, 1.4180, 1.00,  8.125
2024/12/13 06:17:47: 921,"13-dec-24","06:05",   177,   181,  2.0, 0.0210, 1.0083, 0.0210, 1.0200, 1.00,  3.054, 0.0210, 1.0650, 0.0210, 1.4180, 1.00,  8.272
2024/12/13 06:22:47: 921,"13-dec-24","06:10",   149,   202,  2.0, 0.0210, 1.0077, 0.0210, 1.0200, 1.00,  3.105, 0.0210, 1.0634, 0.0210, 1.4181, 1.00,  8.436
2024/12/13 06:27:48: 921,"13-dec-24","06:15",   167,   207,  2.0, 0.0210, 1.0072, 0.0210, 1.0199, 1.00,  3.162, 0.0210, 1.0617, 0.0210, 1.4181, 1.00,  8.604
2024/12/13 06:32:47: 921,"13-dec-24","06:20",   229,   221,  2.0, 0.0210, 1.0064, 0.0210, 1.0200, 1.00,  3.240, 0.0210, 1.0598, 0.0210, 1.4181, 1.00,  8.783
2024/12/13 06:37:47: 921,"13-dec-24","06:25",   186,   222,  2.0, 0.0210, 1.0058, 0.0210, 1.0199, 1.00,  3.303, 0.0210, 1.0580, 0.0210, 1.4182, 1.00,  8.962
2024/12/13 06:42:47: 921,"13-dec-24","06:30",   192,   231,  2.0, 0.0210, 1.0051, 0.0210, 1.0199, 1.00,  3.369, 0.0210, 1.0561, 0.0210, 1.4183, 1.00,  9.149
2024/12/13 06:47:48: 921,"13-dec-24","06:35",   247,   237,  2.0, 0.0210, 1.0042, 0.0210, 1.0198, 1.00,  3.453, 0.0210, 1.0541, 0.0210, 1.4182, 1.00,  9.342
2024/12/13 06:52:47: 921,"13-dec-24","06:40",   220,   260,  2.0, 0.0210, 1.0035, 0.0210, 1.0198, 1.00,  3.528, 0.0210, 1.0520, 0.0210, 1.4183, 1.00,  9.552
2024/12/13 06:57:47: 921,"13-dec-24","06:45",   230,   249,  2.0, 0.0210, 1.0026, 0.0210, 1.0197, 1.00,  3.606, 0.0210, 1.0497, 0.0210, 1.4180, 1.00,  9.753
2024/12/13 07:02:47: 921,"13-dec-24","06:50",   279,   271,  2.0, 0.0210, 1.0016, 0.0210, 1.0197, 1.00,  3.701, 0.0210, 1.0474, 0.0210, 1.4180, 1.00,  9.973
2024/12/13 07:07:48: 921,"13-dec-24","06:55",   231,   264,  2.0, 0.0210, 1.0009, 0.0210, 1.0197, 1.00,  3.779, 0.0210, 1.0454, 0.0210, 1.4182, 1.00, 10.186
2024/12/13 07:12:47: 921,"13-dec-24","07:00",   199,   242,  2.0, 0.0210, 1.0003, 0.0210, 1.0198, 1.00,  3.847, 0.0210, 1.0434, 0.0210, 1.4182, 1.00, 10.382
2024/12/13 07:17:47: 921,"13-dec-24","07:05",   230,   265,  2.0, 0.0210,  .9995, 0.0210, 1.0198, 1.00,  3.925, 0.0210, 1.0413, 0.0210, 1.4183, 1.00, 10.596
2024/12/13 07:22:47: 921,"13-dec-24","07:10",   271,   265,  2.0, 0.0210,  .9986, 0.0210, 1.0198, 1.00,  4.017, 0.0210, 1.0391, 0.0210, 1.4183, 1.00, 10.810
2024/12/13 07:27:48: 921,"13-dec-24","07:15",   236,   261,  2.0, 0.0210,  .9978, 0.0210, 1.0197, 1.00,  4.098, 0.0210, 1.0369, 0.0210, 1.4183, 1.00, 11.022
2024/12/13 07:32:47: 921,"13-dec-24","07:20",   262,   272,  2.0, 0.0210,  .9970, 0.0210, 1.0199, 1.00,  4.187, 0.0210, 1.0347, 0.0210, 1.4182, 1.00, 11.242
2024/12/13 07:37:47: 921,"13-dec-24","07:25",   244,   276,  2.0, 0.0210,  .9962, 0.0210, 1.0199, 1.00,  4.270, 0.0210, 1.0325, 0.0210, 1.4184, 1.00, 11.465
2024/12/13 07:42:47: 921,"13-dec-24","07:30",   246,   271,  2.0, 0.0210,  .9953, 0.0210, 1.0198, 1.00,  4.354, 0.0210, 1.0303, 0.0210, 1.4184, 1.00, 11.685
2024/12/13 07:47:48: 921,"13-dec-24","07:35",   246,   277,  2.0, 0.0210,  .9944, 0.0210, 1.0197, 1.00,  4.438, 0.0210, 1.0280, 0.0210, 1.4183, 1.00, 11.909
2024/12/13 07:52:47: 921,"13-dec-24","07:40",   258,   271,  2.0, 0.0210,  .9936, 0.0210, 1.0198, 1.00,  4.526, 0.0210, 1.0258, 0.0210, 1.4183, 1.00, 12.129
2024/12/13 07:57:47: 921,"13-dec-24","07:45",   243,   265,  2.0, 0.0210,  .9928, 0.0210, 1.0197, 1.00,  4.608, 0.0210, 1.0236, 0.0210, 1.4183, 1.00, 12.343
2024/12/13 08:02:47: 921,"13-dec-24","07:50",   243,   254,  2.0, 0.0210,  .9919, 0.0210, 1.0196, 1.00,  4.691, 0.0210, 1.0215, 0.0210, 1.4183, 1.00, 12.549
2024/12/13 08:07:47: 921,"13-dec-24","07:55",   218,   254,  2.0, 0.0210,  .9913, 0.0210, 1.0198, 1.00,  4.765, 0.0210, 1.0195, 0.0210, 1.4183, 1.00, 12.754
2024/12/13 08:12:47: 921,"13-dec-24","08:00",   217,   256,  2.0, 0.0210,  .9906, 0.0210, 1.0198, 1.00,  4.839, 0.0210, 1.0175, 0.0210, 1.4184, 1.00, 12.962
2024/12/13 08:17:47: 921,"13-dec-24","08:05",   271,   299,  2.0, 0.0210,  .9897, 0.0210, 1.0198, 1.00,  4.931, 0.0210, 1.0151, 0.0210, 1.4184, 1.00, 13.203
2024/12/13 08:22:48: 921,"13-dec-24","08:10",   341,   318,  2.0, 0.0210,  .9886, 0.0210, 1.0198, 1.00,  5.047, 0.0210, 1.0125, 0.0210, 1.4184, 1.00, 13.461
2024/12/13 08:27:47: 921,"13-dec-24","08:15",   268,   305,  2.0, 0.0210,  .9878, 0.0210, 1.0198, 1.00,  5.138, 0.0210, 1.0100, 0.0210, 1.4183, 1.00, 13.708
2024/12/13 08:32:47: 921,"13-dec-24","08:20",   280,   282,  2.0, 0.0210,  .9869, 0.0210, 1.0199, 1.00,  5.233, 0.0210, 1.0078, 0.0210, 1.4184, 1.00, 13.936
2024/12/13 08:37:47: 921,"13-dec-24","08:25",   240,   285,  2.0, 0.0210,  .9861, 0.0210, 1.0199, 1.00,  5.315, 0.0210, 1.0056, 0.0210, 1.4184, 1.00, 14.167
2024/12/13 08:42:47: 921,"13-dec-24","08:30",   245,   298,  2.0, 0.0210,  .9853, 0.0210, 1.0199, 1.00,  5.399, 0.0210, 1.0032, 0.0210, 1.4185, 1.00, 14.408
2024/12/13 08:47:47: 921,"13-dec-24","08:35",   278,   302,  2.0, 0.0210,  .9845, 0.0210, 1.0200, 1.00,  5.493, 0.0210, 1.0009, 0.0210, 1.4186, 1.00, 14.653
2024/12/13 08:52:47: 921,"13-dec-24","08:40",   253,   300,  2.0, 0.0210,  .9835, 0.0210, 1.0198, 1.00,  5.579, 0.0210,  .9985, 0.0210, 1.4185, 1.00, 14.896
2024/12/13 08:57:47: 921,"13-dec-24","08:45",   243,   289,  2.0, 0.0210,  .9827, 0.0210, 1.0198, 1.00,  5.662, 0.0210,  .9961, 0.0210, 1.4184, 1.00, 15.130
2024/12/13 09:02:48: 921,"13-dec-24","08:50",   281,   308,  2.0, 0.0210,  .9817, 0.0210, 1.0198, 1.00,  5.757, 0.0210,  .9937, 0.0210, 1.4184, 1.00, 15.379
2024/12/13 09:07:47: 921,"13-dec-24","08:55",   232,   311,  2.0, 0.0210,  .9810, 0.0210, 1.0198, 1.00,  5.836, 0.0210,  .9912, 0.0210, 1.4184, 1.00, 15.631
2024/12/13 09:12:47: 921,"13-dec-24","09:00",   306,   313,  2.0, 0.0210,  .9801, 0.0210, 1.0199, 1.00,  5.940, 0.0210,  .9888, 0.0210, 1.4184, 1.00, 15.884
2024/12/13 09:17:47: 921,"13-dec-24","09:05",   298,   344,  2.0, 0.0210,  .9791, 0.0210, 1.0199, 1.00,  6.041, 0.0210,  .9861, 0.0210, 1.4184, 1.00, 16.162
2024/12/13 09:22:48: 921,"13-dec-24","09:10",   320,   387,  2.0, 0.0210,  .9780, 0.0210, 1.0199, 1.00,  6.150, 0.0210,  .9831, 0.0210, 1.4185, 1.00, 16.476
2024/12/13 09:27:47: 921,"13-dec-24","09:15",   342,   404,  2.0, 0.0210,  .9770, 0.0210, 1.0199, 1.00,  6.267, 0.0210,  .9800, 0.0210, 1.4185, 1.00, 16.803
2024/12/13 09:32:47: 921,"13-dec-24","09:20",   405,   475,  2.0, 0.0210,  .9757, 0.0210, 1.0199, 1.00,  6.404, 0.0210,  .9763, 0.0210, 1.4185, 1.00, 17.187
2024/12/13 09:37:47: 921,"13-dec-24","09:25",   501,   592,  2.0, 0.0210,  .9741, 0.0210, 1.0199, 1.00,  6.575, 0.0210,  .9718, 0.0210, 1.4186, 1.00, 17.666
2024/12/13 09:42:48: 921,"13-dec-24","09:30",   414,   549,  2.0, 0.0210,  .9726, 0.0210, 1.0198, 1.00,  6.716, 0.0210,  .9676, 0.0210, 1.4185, 1.00, 18.111
2024/12/13 09:47:47: 921,"13-dec-24","09:35",   472,   552,  2.0, 0.0210,  .9712, 0.0210, 1.0199, 1.00,  6.876, 0.0210,  .9633, 0.0210, 1.4185, 1.00, 18.557
2024/12/13 09:52:47: 921,"13-dec-24","09:40",   415,   552,  2.0, 0.0210,  .9699, 0.0210, 1.0199, 1.00,  7.017, 0.0210,  .9591, 0.0210, 1.4185, 1.00, 19.004
2024/12/13 09:57:47: 921,"13-dec-24","09:45",   426,   542,  2.0, 0.0210,  .9685, 0.0210, 1.0199, 1.00,  7.162, 0.0210,  .9550, 0.0210, 1.4184, 1.00, 19.442
2024/12/13 10:02:48: 921,"13-dec-24","09:50",   494,   571,  2.0, 0.0210,  .9670, 0.0210, 1.0200, 1.00,  7.330, 0.0210,  .9506, 0.0210, 1.4183, 1.00, 19.904
2024/12/13 10:07:47: 921,"13-dec-24","09:55",   411,   530,  2.0, 0.0210,  .9657, 0.0210, 1.0201, 1.00,  7.470, 0.0210,  .9467, 0.0210, 1.4185, 1.00, 20.333
2024/12/13 10:12:47: 921,"13-dec-24","10:00",   447,   634,  2.0, 0.0210,  .9644, 0.0210, 1.0202, 1.00,  7.621, 0.0210,  .9420, 0.0210, 1.4185, 1.00, 20.846
2024/12/13 10:17:47: 921,"13-dec-24","10:05",  1110,  1491,  2.0, 0.0210,  .9609, 0.0210, 1.0203, 1.00,  7.999, 0.0210,  .9310, 0.0210, 1.4185, 1.00, 22.052
2024/12/13 10:22:48: 921,"13-dec-24","10:10",   976,  1196,  2.0, 0.0210,  .9578, 0.0210, 1.0203, 1.00,  8.330, 0.0210,  .9222, 0.0210, 1.4185, 1.00, 23.018
2024/12/13 10:27:47: 921,"13-dec-24","10:15",   491,   604,  2.0, 0.0210,  .9563, 0.0210, 1.0204, 1.00,  8.497, 0.0210,  .9179, 0.0210, 1.4186, 1.00, 23.507
2024/12/13 10:32:47: 921,"13-dec-24","10:20",   482,   559,  2.0, 0.0210,  .9548, 0.0210, 1.0204, 1.00,  8.661, 0.0210,  .9138, 0.0210, 1.4186, 1.00, 23.959
2024/12/13 10:37:47: 921,"13-dec-24","10:25",   486,   574,  2.0, 0.0210,  .9533, 0.0210, 1.0204, 1.00,  8.827, 0.0210,  .9096, 0.0210, 1.4185, 1.00, 24.424
2024/12/13 10:42:48: 921,"13-dec-24","10:30",   482,   580,  2.0, 0.0210,  .9517, 0.0210, 1.0204, 1.00,  8.990, 0.0210,  .9055, 0.0210, 1.4185, 1.00, 24.893
2024/12/13 10:47:47: 921,"13-dec-24","10:35",   471,   573,  2.0, 0.0210,  .9503, 0.0210, 1.0204, 1.00,  9.151, 0.0210,  .9015, 0.0210, 1.4186, 1.00, 25.356
2024/12/13 10:52:47: 921,"13-dec-24","10:40",   469,   564,  2.0, 0.0210,  .9488, 0.0210, 1.0204, 1.00,  9.310, 0.0210,  .8974, 0.0210, 1.4185, 1.00, 25.813
2024/12/13 10:57:48: 921,"13-dec-24","10:45",   478,   576,  2.0, 0.0210,  .9472, 0.0210, 1.0203, 1.00,  9.473, 0.0210,  .8932, 0.0210, 1.4183, 1.00, 26.279
2024/12/13 11:02:47: 921,"13-dec-24","10:50",   508,   602,  2.0, 0.0210,  .9457, 0.0210, 1.0204, 1.00,  9.646, 0.0210,  .8889, 0.0210, 1.4183, 1.00, 26.766
2024/12/13 11:07:47: 921,"13-dec-24","10:55",   526,   618,  2.0, 0.0210,  .9440, 0.0210, 1.0204, 1.00,  9.824, 0.0210,  .8846, 0.0210, 1.4183, 1.00, 27.265
2024/12/13 11:12:47: 921,"13-dec-24","11:00",   477,   605,  2.0, 0.0210,  .9426, 0.0210, 1.0204, 1.00,  9.987, 0.0210,  .8805, 0.0210, 1.4184, 1.00, 27.755
2024/12/13 11:17:48: 921,"13-dec-24","11:05",   480,   597,  2.0, 0.0210,  .9410, 0.0210, 1.0204, 1.00, 10.150, 0.0210,  .8763, 0.0210, 1.4184, 1.00, 28.238
2024/12/13 11:22:47: 921,"13-dec-24","11:10",   496,   616,  2.0, 0.0210,  .9396, 0.0210, 1.0205, 1.00, 10.318, 0.0210,  .8721, 0.0210, 1.4185, 1.00, 28.736
2024/12/13 11:27:47: 921,"13-dec-24","11:15",   547,   678,  2.0, 0.0210,  .9378, 0.0210, 1.0204, 1.00, 10.505, 0.0210,  .8674, 0.0210, 1.4184, 1.00, 29.284
