raw_data_2024_12_12_1730.dat,2024-12-12,18:00,347.7498,0,36000,35998,-0.0219244,0,-3.09929,0,6.60138,2,3.1106,1,0.147039,2,0.00821791,-3.94755,-0.0429993,-0.0879275,-6.10204e-12,-9.88552e-14,18.0931,411.941,414.708,0.1,1,293.115,6.67358,6.71842,0.1,1,277.409,276.823,101300.0,1.27166,1008.82,0.0227678,0.0095281,0.00528193,674.783,792.543,0.00415356,85.1415,117.76,274.525,-1.49087,1.99004,0.0162022,2.48661,4.45931e-14,-3.37257e-16,2.48661,4.54129,66.7678,126.839,0.37333,-9999,0.131304,0.269719,64.2539,0.0523392,-0.469492,0.0183993,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0217076,1.00999,-2.71979,1.01485,5.93378,1.12445,2.85299,1.12445,0.132169,1.12445,800000099,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,8,12,2,23,1,0,0,0,0,0,63,0.255491,0.247253,0.0366942,0.00159734,0.0175652,484.701,-0.00212007,0.00285299,0.132169
raw_data_2024_12_12_1800.dat,2024-12-12,18:30,347.7707,0,36000,35998,-0.0218935,0,-2.20173,0,7.11466,1,1.1329,1,0.158432,1,-0.636649,4.94709,-0.0616435,0.110164,9.1004e-11,1.79124e-12,18.0671,411.147,414.501,0.1,1,355.616,8.09262,8.15864,0.1,1,277.273,276.563,101300.0,1.27218,1009.59,0.0227566,0.0102664,0.00640819,817.896,778.095,0.00503717,100.0,0.0,277.233,-0.707519,2.06528,0.0272613,2.18328,-7.38713e-14,5.037e-15,2.18328,4.43143,84.6246,108.91,0.715438,-9999,0.131185,0.278873,90.2223,0.0372746,-0.309464,0.0130674,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0216683,1.01039,-1.80798,1.01402,6.42284,1.11418,1.05899,1.11418,0.143026,1.11418,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,18,0,3,6,3,0,0,0,0,0,58,0.297917,0.224847,0.0349815,0.00207042,0.00443505,199.745,-0.00140767,0.00105899,0.143026
raw_data_2024_12_12_1830.dat,2024-12-12,19:00,347.7915,0,36000,35998,-0.0285542,0,-3.10226,0,4.4434,2,1.005,1,0.0989387,2,-0.22781,0.981933,-0.19601,0.0218641,-5.79471e-11,-1.18755e-12,17.9606,408.622,412.073,0.1,1,368.079,8.37418,8.4449,0.1,1,277.204,276.47,101300.0,1.27247,1009.74,0.022751,0.00641123,0.00663279,846.277,772.988,0.00521252,100.0,0.0,277.72,-0.870334,2.65521,0.0294877,2.79437,-9.9149e-15,-3.22634e-15,2.79437,5.52389,85.2552,108.148,0.604628,-9999,0.1498,0.322266,95.3461,0.0352715,-0.698171,0.0161179,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0282821,1.00962,-2.83298,1.01454,4.05645,1.12183,0.999732,1.12183,0.0903228,1.12183,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,7,4,0,4,0,0,0,0,0,0,57,0.322344,0.273457,0.0487315,0.00256922,0.00740284,228.669,-0.00220488,0.000999732,0.0903228
raw_data_2024_12_12_1900.dat,2024-12-12,19:30,347.8123,0,36000,35998,-0.014484,0,-3.68373,0,10.5149,1,0.58189,0,0.23414,1,0.101197,-1.6864,0.160293,-0.0375515,-4.20066e-11,-8.07082e-13,18.0514,410.687,413.953,0.1,1,346.825,7.8906,7.95336,0.1,1,277.203,276.511,101300.0,1.27252,1009.48,0.0227509,0.0151722,0.00624979,797.529,775.263,0.00491137,100.0,0.0,276.875,-1.00372,1.88384,0.0132273,2.13459,-2.3014e-14,-2.32706e-15,2.13459,3.87723,75.1008,118.049,0.355045,-9999,0.106687,0.228009,29.0045,0.115948,-0.350333,0.0268791,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0143294,1.01079,-3.09987,1.01671,9.2743,1.14226,0.589324,1.14226,0.206514,1.14226,800000099,800000099,800000099,800000099,800000099,800101199,899999999,899999999,89999,89999,89,89,12,8,6,13,0,0,0,0,0,0,59,0.19304,0.234526,0.0284517,0.00352881,0.00948738,618.568,-0.00241314,0.000589324,0.206514
raw_data_2024_12_12_1930.dat,2024-12-12,20:00,347.8331,0,36000,35998,-0.0214205,0,-2.47519,0,-2.66215,1,1.23297,2,-0.0592894,1,0.454952,-9.80383,0.755335,-0.218343,-4.3307e-11,-5.23236e-13,18.4829,420.412,422.558,0.1,1,223.31,5.07941,5.10534,0.1,1,277.143,276.697,101300.0,1.27301,1007.94,0.022746,-0.00384195,0.00402405,513.853,785.573,0.00316106,65.4111,271.721,270.789,-1.41475,1.47942,0.0133435,2.04704,4.94751e-14,-2.34309e-15,2.04704,3.70891,60.2238,133.72,0.373481,-9999,0.129718,0.129754,77.5541,0.0433633,0.92977,0.0148711,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0211947,1.01066,-2.57556,1.01456,-2.30421,1.11915,1.23908,1.11915,-0.0513175,1.11915,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,10,0,6,2,0,0,0,0,0,65,0.142317,0.0926517,0.0245378,0.00215,0.00589965,243.102,-0.00200726,0.00123908,-0.0513175
raw_data_2024_12_12_2000.dat,2024-12-12,20:30,347.854,0,36000,35998,-0.0328129,0,-3.2888,0,7.53663,2,-0.0113089,1,0.167877,2,0.408521,-7.67355,0.849403,-0.170927,7.00175e-11,4.67316e-13,18.9654,431.347,432.592,0.1,1,126.58,2.87892,2.88723,0.1,1,277.117,276.864,101300.0,1.27329,1006.75,0.0227438,0.0108784,0.00228098,291.447,794.92,0.0017914,36.6636,503.474,263.372,-1.72675,1.52826,0.0170391,2.30598,6.01981e-14,3.69185e-15,2.30598,4.5208,55.8748,138.49,0.423367,-9999,0.160531,0.200582,110.586,0.0304108,-0.436376,0.0159819,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0324825,1.01017,-2.85822,1.0139,6.79569,1.11359,0.0826831,1.11359,0.151373,1.11359,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,5,10,3,58,0,0,0,0,0,0,65,0.23037,0.138135,0.0326592,0.00149908,0.0197635,591.473,-0.00222969,8.26831e-05,0.151373
raw_data_2024_12_12_2030.dat,2024-12-12,21:00,347.8748,0,36000,35998,-0.0260299,0,-3.43604,0,6.99726,1,0.443877,2,0.155815,1,-0.791555,13.5079,-1.25396,0.300792,-1.22046e-10,-1.98456e-12,18.2545,415.202,418.025,0.1,1,296.833,6.75151,6.7974,0.1,1,277.133,276.541,101300.0,1.27292,1008.85,0.0227452,0.0100968,0.00534892,682.645,776.925,0.00420208,87.865,94.2798,274.686,-1.77633,1.5958,0.0296606,2.38805,2.69829e-14,-6.68578e-15,2.38805,4.03982,55.9802,138.064,0.711656,-9999,0.143,0.176442,74.8652,0.0449207,-0.491055,0.0187108,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0257703,1.01008,-3.03194,1.0145,6.3181,1.12045,0.496167,1.12045,0.140691,1.12045,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,15,26,1,9,1,0,0,0,0,0,61,0.183299,0.131999,0.0375862,0.00200577,0.00690069,319.362,-0.00236097,0.000496167,0.140691
raw_data_2024_12_12_2100.dat,2024-12-12,21:30,347.8956,0,36000,35998,-0.0288533,0,-3.03439,0,4.84353,0,1.13307,0,0.107834,0,-0.521535,6.45138,-0.521887,0.14363,-4.4388e-12,-9.34557e-14,17.9625,408.485,412.028,0.1,1,378.187,8.60035,8.67496,0.1,1,277.082,276.328,101300.0,1.27302,1009.86,0.022741,0.00698762,0.00681493,869.07,765.273,0.00535336,100.0,0.0,278.101,-1.68588,1.95162,0.0296626,2.57912,4.43816e-14,-2.47115e-16,2.57912,4.20221,63.5804,130.822,0.658976,-9999,0.15055,0.24374,98.954,0.0339855,-0.626484,0.0156782,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.028573,1.00981,-2.74602,1.01426,4.42268,1.11857,1.11085,1.11857,0.0984641,1.11857,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,3,1,9,0,0,0,0,0,0,57,0.254733,0.195614,0.0371327,0.00150773,0.00225514,46.0974,-0.00213603,0.00111085,0.0984641
raw_data_2024_12_12_2130.dat,2024-12-12,22:00,347.9165,0,36000,35998,-0.0278094,0,-3.72258,0,7.43108,0,1.0502,0,0.165433,0,-0.132363,1.26318,-0.079546,0.0281213,1.88175e-10,4.13901e-12,17.9189,407.461,411.146,0.1,1,394.135,8.9623,9.04335,0.1,1,277.06,276.274,101300.0,1.27309,1010.05,0.0227391,0.01072,0.00710232,905.541,762.342,0.00557878,100.0,0.0,278.691,-1.33791,2.36514,0.0379673,2.71759,6.561e-14,1.05015e-14,2.71759,5.03826,74.7452,119.496,0.800501,-9999,0.147797,0.269119,76.3202,0.0440643,-0.500948,0.0195873,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0275414,1.00973,-3.29321,1.01477,6.71675,1.12408,1.0415,1.12408,0.14953,1.12408,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,17,2,6,4,4,2,0,0,0,0,56,0.272346,0.218987,0.0469056,0.0019442,0.000660772,9.3612,-0.00256103,0.0010415,0.14953
raw_data_2024_12_12_2200.dat,2024-12-12,22:30,347.9373,0,36000,35998,-0.0455585,0,-5.75115,0,11.0729,0,1.27167,0,0.246501,0,-0.0776017,0.137758,-0.0419563,0.00306673,-2.58038e-10,-5.70824e-12,17.897,406.921,410.617,0.1,1,395.912,9.00177,9.08354,0.1,1,277.032,276.242,101300.0,1.27322,1010.07,0.0227368,0.0159733,0.00713433,909.517,760.634,0.00560336,100.0,0.0,278.755,-0.971068,2.76292,0.0477655,2.92899,-3.5103e-13,-1.4418e-14,2.92899,5.85351,86.5084,109.365,0.934413,-9999,0.189161,0.268913,103.57,0.0324708,-0.519389,0.0236409,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0451295,1.0095,-5.10867,1.01454,10.0381,1.12187,1.30261,1.12187,0.223464,1.12187,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,58,12,1,6,2,7,0,0,0,0,56,0.284723,0.191057,0.0620458,0.00290007,0.000376387,6.20114,-0.00397238,0.00130261,0.223464
